83034,és,I-ORG
83035,az,I-ORG
83036,idegen,I-ORG
83037,erők,I-ORG
83038,*1995,O
83039,–,O
83040,Lana,B-PER
83041,Turner,I-PER
83042,",",O
83043,Anthony,B-PER
83044,Quinn,I-PER
83045,Willi,B-PER
83046,Reimann,I-PER
83047,-,O
83048,1987–1990,O
83049,Férfi,B-ORG
83050,rúdugrás,I-ORG
83051,az,I-ORG
83052,1992.,I-ORG
83053,évi,I-ORG
83054,nyári,I-ORG
83055,olimpiai,I-ORG
83056,játékokon,I-ORG
83057,ÁTIRÁNYÍTÁS,O
83058,Radvanice,B-LOC
83059,(,I-LOC
83060,Přerovi,I-LOC
83061,járás,I-LOC
83062,),I-LOC
83063,Területének,O
83064,90,O
83065,%,O
83066,-a,O
83067,Németországé,B-LOC
83068,.,O
83069,Neftçi,B-ORG
83070,(,O
83071,"2,241",O
83072,),O
83073,(,O
83074,Pozzuoli,B-LOC
83075,",",O
83076,Vezúv,B-LOC
83077,menti,O
83078,város,O
83079,nevéből,O
83080,.,O
83081,',O
83082,'',O
83083,Vitória,B-ORG
83084,SC,I-ORG
83085,'',O
83086,',O
83087,Susan,B-PER
83088,Kilrain,I-PER
83089,(,O
83090,1,O
83091,),O
83092,",",O
83093,pilóta,O
83094,Bevezetője,O
83095,René,B-PER
83096,Antoine,I-PER
83097,Ferchault,I-PER
83098,de,I-PER
83099,Réaumur,I-PER
83100,.,O
83101,ÁTIRÁNYÍTÁS,O
83102,Sigeberht,B-PER
83103,wessexi,I-PER
83104,király,I-PER
83105,ÁTIRÁNYÍTÁS,O
83106,Az,B-ORG
83107,Utolsó,I-ORG
83108,Napok,I-ORG
83109,Szentjeinek,I-ORG
83110,Jézus,I-ORG
83111,Krisztus,I-ORG
83112,Egyháza,I-ORG
83113,A,O
83114,palagružai,O
83115,tartózkodás,O
83116,után,O
83117,a,O
83118,flotta,O
83119,tovább,O
83120,folytatta,O
83121,útját,O
83122,Zára,B-LOC
83123,majd,O
83124,Velence,B-LOC
83125,felé,O
83126,.,O
83127,Mosonmagyaróváron,B-LOC
83128,fontos,O
83129,vasútvonalak,O
83130,és,O
83131,közutak,O
83132,futnak,O
83133,össze,O
83134,.,O
83135,Diana,B-PER
83136,Ross,I-PER
83137,és,O
83138,Lionel,B-PER
83139,Richie,I-PER
83140,1995,B-ORG
83141,-,O
83142,''Csoportkör,O
83143,'',O
83144,Jon,B-PER
83145,Anderson,I-PER
83146,–,O
83147,ének,O
83148,Keszthelytől,B-LOC
83149,mintegy,O
83150,16,O
83151,kilométerre,O
83152,délkeletre,O
83153,",",O
83154,Sármellék,B-LOC
83155,és,O
83156,Zalavár,B-LOC
83157,között,O
83158,található,O
83159,.,O
83160,Sály,B-LOC
83161,és,O
83162,Bükkábrány,B-LOC
83163,között,O
83164,a,O
83165,patakon,O
83166,víztározót,O
83167,hoztak,O
83168,létre,O
83169,",",O
83170,mely,O
83171,halászati,O
83172,célokat,O
83173,is,O
83174,szolgál,O
83175,.,O
83176,Seattle,B-ORG
83177,SuperSonics,I-ORG
83178,(,O
83179,11,O
83180,),O
83181,Budapesten,B-LOC
83182,is,O
83183,dolgozott,O
83184,egy,O
83185,villanyszerelő-mester,O
83186,mellett,O
83187,.,O
83188,4–5,O
83189,millió,O
83190,éve,O
83191,),O
83192,eljutottak,O
83193,Dél-Amerikába,B-LOC
83194,is,O
83195,'',O
83196,(,O
83197,Canis,O
83198,lepophagus,O
83199,),O
83200,.,O
83201,Edited,O
83202,by,O
83203,Denis,B-PER
83204,C.,I-PER
83205,Twitchett,I-PER
83206,and,O
83207,John,B-PER
83208,K.,I-PER
83209,Fairbank,I-PER
83210,.,O
83211,Kisócsa,B-LOC
83212,(,O
83213,Dúbravy,O
83214,),O
83215,ÁTIRÁNYÍTÁS,O
83216,1975-ös,B-ORG
83217,Formula–1,I-ORG
83218,svéd,I-ORG
83219,nagydíj,I-ORG
83220,',O
83221,'',O
83222,Aprilia,B-ORG
83223,'',O
83224,',O
83225,Rúzs,B-ORG
83226,és,I-ORG
83227,New,I-ORG
83228,York,I-ORG
83229,'',O
83230,ÁTIRÁNYÍTÁS,O
83231,Vaszilij,B-PER
83232,Ivanovics,I-PER
83233,Szurikov,I-PER
83234,',O
83235,'',O
83236,10,O
83237,'',O
83238,',O
83239,Rákosi,B-PER
83240,Gyula,I-PER
83241,ÁTIRÁNYÍTÁS,O
83242,Good,B-ORG
83243,Girl,I-ORG
83244,Gone,I-ORG
83245,Bad,I-ORG
83246,Marsz-program,B-ORG
83247,(,O
83248,Szovjetunió,B-LOC
83249,),O
83250,",",O
83251,Magyarországon,B-LOC
83252,még,O
83253,nem,O
83254,játszották,O
83255,.,O
83256,Ennek,O
83257,köszönhetően,O
83258,egy,O
83259,szélesebb,O
83260,tábornak,O
83261,is,O
83262,bemutatkozhattak,O
83263,",",O
83264,hiszen,O
83265,ebben,O
83266,az,O
83267,évben,O
83268,csak,O
83269,az,O
83270,Aerosmith,B-ORG
83271,/,O
83272,Ted,B-PER
83273,Nugent,I-PER
83274,turné,O
83275,adott,O
83276,el,O
83277,több,O
83278,jegyet,O
83279,az,O
83280,országban,O
83281,.,O
83282,Közigazgatásilag,O
83283,Kloštar,B-LOC
83284,Ivanićhoz,I-LOC
83285,tartozik,O
83286,.,O
83287,'',O
83288,Myiarchus,B-LOC
83289,cinerascens,I-LOC
83290,'',O
83291,A,O
83292,keresztesek,O
83293,visszavonulása,O
83294,során,O
83295,sokan,O
83296,a,O
83297,Marica,B-LOC
83298,folyóba,O
83299,fulladtak,O
83300,",",O
83301,másokat,O
83302,a,O
83303,törökök,B-LOC
83304,mészároltak,O
83305,le,O
83306,.,O
83307,Charlotte,B-PER
83308,Brontë,I-PER
83309,(,O
83310,1816–1855,O
83311,),O
83312,',O
83313,'',O
83314,Death,B-ORG
83315,on,I-ORG
83316,the,I-ORG
83317,Road,I-ORG
83318,'',O
83319,',O
83320,'',O
83321,',O
83322,'',O
83323,Olivier,B-PER
83324,Rochus,I-PER
83325,'',O
83326,',O
83327,Időközben,O
83328,a,O
83329,2.,O
83330,páncéloshadsereg,O
83331,",",O
83332,a,O
83333,Nyugati-Bug,B-LOC
83334,folyón,O
83335,átkelve,O
83336,",",O
83337,délről,O
83338,támadt,O
83339,.,O
83340,Ezt,O
83341,követően,O
83342,Chicagóba,B-LOC
83343,költözött,O
83344,",",O
83345,ahol,O
83346,több,O
83347,színtársulatnál,O
83348,is,O
83349,játszott,O
83350,",",O
83351,darabot,O
83352,rendezett,O
83353,",",O
83354,s,O
83355,tanított,O
83356,a,O
83357,Chicagói,B-ORG
83358,Egyetem,I-ORG
83359,drámaiskolájában,O
83360,.,O
83361,**,O
83362,Jichák,B-PER
83363,Sámír,I-PER
83364,(,O
83365,1983–1984,O
83366,),O
83367,ÁTIRÁNYÍTÁS,O
83368,Châteauneuf-de-Randon,B-PER
83369,(,I-PER
83370,kanton,I-PER
83371,),I-PER
83372,1974–1976,O
83373,között,O
83374,Miskolcon,B-LOC
83375,",",O
83376,1976–1978,O
83377,között,O
83378,Szolnokon,B-LOC
83379,játszott,O
83380,.,O
83381,Több,O
83382,országban,O
83383,(,O
83384,például,O
83385,Németországban,B-LOC
83386,és,O
83387,egy,O
83388,rövid,O
83389,ideig,O
83390,az,O
83391,Egyesült,B-LOC
83392,Királyságban,I-LOC
83393,),O
83394,a,O
83395,játék,O
83396,csak,O
83397,zombikat,O
83398,vagy,O
83399,robotokat,O
83400,tartalmazott,O
83401,.,O
83402,Deportivo,B-ORG
83403,Cali,I-ORG
83404,',O
83405,'',O
83406,(,O
83407,1,O
83408,),O
83409,',O
83410,'',O
83411,Gyakran,O
83412,játszott,O
83413,Johannes,B-PER
83414,Brahms-szal,I-PER
83415,és,O
83416,Hubay,B-PER
83417,Jenővel,I-PER
83418,együtt,O
83419,.,O
83420,',O
83421,'',O
83422,Blur,B-ORG
83423,'',O
83424,',O
83425,(,O
83426,az,O
83427,Inteltől,B-ORG
83428,licencelve,O
83429,),O
83430,A,O
83431,vontatójárművekbe,O
83432,-,O
83433,így,O
83434,az,O
83435,ICE,B-ORG
83436,hajtójárműveibe,O
83437,-,O
83438,beépíthető,O
83439,teljesítményt,O
83440,valójában,O
83441,a,O
83442,tengelynyomás,O
83443,is,O
83444,korlátozza,O
83445,.,O
83446,Docoglossa,B-LOC
83447,'',O
83448,más,O
83449,néven,O
83450,''Patellogastropoda,O
83451,'',O
83452,ÁTIRÁNYÍTÁS,O
83453,I.,B-PER
83454,Teofil,I-PER
83455,alexandriai,I-PER
83456,püspök,I-PER
83457,La,B-LOC
83458,Paz,I-LOC
83459,",",O
83460,Bolívia,B-LOC
83461,Bernáth,B-PER
83462,Aurél,I-PER
83463,(,O
83464,1895–1982,O
83465,),O
83466,festő,O
83467,[21,O
83468,/,O
83469,1-2-16],O
83470,Varasdtól,B-LOC
83471,12,O
83472,km-re,O
83473,délkeletre,O
83474,a,O
83475,Varasdi-síkság,O
83476,szélén,O
83477,a,O
83478,Varasdot-Ludbreggel,O
83479,összekötő,O
83480,út,O
83481,mellett,O
83482,fekszik,O
83483,.,O
83484,Saint,B-ORG
83485,Vincent,I-ORG
83486,és,I-ORG
83487,a,I-ORG
83488,Grenadine-szigetek–Haiti,I-ORG
83489,Bernard,B-PER
83490,Dietz,I-PER
83491,",",O
83492,az,O
83493,A,O
83494,csoport,O
83495,sorsolója,O
83496,;,O
83497,Manchester,B-ORG
83498,United,I-ORG
83499,(,O
83500,"151,157",O
83501,),O
83502,A,O
83503,tanítóképzőt,O
83504,Csíksomlyón,B-LOC
83505,és,O
83506,Szatmáron,B-LOC
83507,végezte,O
83508,.,O
83509,1963-1968,O
83510,között,O
83511,a,O
83512,Liszt,B-ORG
83513,Ferenc,I-ORG
83514,Zeneművészeti,I-ORG
83515,Főiskola,I-ORG
83516,hallgatója,O
83517,volt,O
83518,.,O
83519,Többek,O
83520,között,O
83521,Apponyi,B-PER
83522,Albert,I-PER
83523,is,O
83524,beszédet,O
83525,mondott,O
83526,.,O
83527,'',O
83528,címmel,O
83529,Ady,B-PER
83530,Endre,I-PER
83531,verse,O
83532,Stéphane,B-PER
83533,Sarrazin,I-PER
83534,Franck,B-PER
83535,Montagny,I-PER
83536,Nicolas,B-PER
83537,Minassian,I-PER
83538,Witold,B-PER
83539,Maliszewski,I-PER
83540,(,O
83541,1873–1939,O
83542,),O
83543,A,O
83544,fejedelemné,O
83545,gyakran,O
83546,utazott,O
83547,haza,O
83548,szülővárosába,O
83549,",",O
83550,Bayreuthba,B-LOC
83551,is,O
83552,",",O
83553,ahol,O
83554,szülei,O
83555,operaelőadásokat,O
83556,szerveztek,O
83557,tiszteletére,O
83558,.,O
83559,Vendéghallgatóként,O
83560,részt,O
83561,vett,O
83562,Ligeti,B-PER
83563,György,I-PER
83564,kurzusain,O
83565,Hamburgban,B-LOC
83566,.,O
83567,Később,O
83568,Hurley,B-PER
83569,megjelenik,O
83570,a,O
83571,parton,O
83572,",",O
83573,és,O
83574,elárulja,O
83575,Jacknek,B-PER
83576,",",O
83577,hogy,O
83578,az,O
83579,étel,O
83580,egy,O
83581,személynek,O
83582,napi,O
83583,háromszori,O
83584,étkezéssel,O
83585,számolva,O
83586,három,O
83587,hónapig,O
83588,lenne,O
83589,elég,O
83590,",",O
83591,de,O
83592,több,O
83593,mint,O
83594,negyven,O
83595,emberre,O
83596,elosztva,O
83597,ez,O
83598,nagyon,O
83599,kevés,O
83600,.,O
83601,ÁTIRÁNYÍTÁS,O
83602,Saint-Urcisse,B-LOC
83603,(,I-LOC
83604,Tarn,I-LOC
83605,),I-LOC
83606,Megyeszékhelye,O
83607,Manila,B-LOC
83608,",",O
83609,legnagyobb,O
83610,városa,O
83611,Manila,B-LOC
83612,.,O
83613,ÁTIRÁNYÍTÁS,O
83614,Kirchdorf,B-LOC
83615,(,I-LOC
83616,Diepholzi,I-LOC
83617,járás,I-LOC
83618,),I-LOC
83619,',O
83620,'',O
83621,Deportivo,B-ORG
83622,Alavés,I-ORG
83623,'',O
83624,',O
83625,A,O
83626,vereséget,O
83627,két,O
83628,2–2-es,O
83629,eredmény,O
83630,követte,O
83631,otthon,O
83632,",",O
83633,előbb,O
83634,a,O
83635,Birmingham,B-ORG
83636,City,I-ORG
83637,",",O
83638,majd,O
83639,a,O
83640,Manchester,B-ORG
83641,City,I-ORG
83642,ellen,O
83643,.,O
83644,Keletről,O
83645,Szalánta,B-LOC
83646,",",O
83647,nyugatról,O
83648,Szilvás,B-LOC
83649,határolja,O
83650,",",O
83651,déli,O
83652,szomszédjával,O
83653,",",O
83654,Garéval,B-LOC
83655,rossz,O
83656,minőségű,O
83657,földút,O
83658,köti,O
83659,össze,O
83660,.,O
83661,A,O
83662,Duna,B-LOC
83663,jelentős,O
83664,hatást,O
83665,gyakorol,O
83666,a,O
83667,városra,O
83668,.,O
83669,',O
83670,'',O
83671,Aprilia,B-ORG
83672,'',O
83673,',O
83674,ZZ,B-ORG
83675,Top,I-ORG
83676,—,O
83677,''Legs,O
83678,'',O
83679,Mára,O
83680,egyetlen,O
83681,gumiszállító,O
83682,maradt,O
83683,a,O
83684,Pirelli,B-ORG
83685,személyében,O
83686,",",O
83687,a,O
83688,„gumiháborúk”,O
83689,elkerülése,O
83690,végett,O
83691,",",O
83692,amely,O
83693,azonban,O
83694,kétféle,O
83695,gumikeveréket,O
83696,bocsát,O
83697,a,O
83698,csapatok,O
83699,számára,O
83700,egy,O
83701,versenyhétvégére,O
83702,",",O
83703,egy,O
83704,lágyat,O
83705,és,O
83706,egy,O
83707,kemény,O
83708,keveréket,O
83709,.,O
83710,',O
83711,'',O
83712,Giedo,B-PER
83713,van,I-PER
83714,der,I-PER
83715,Garde,I-PER
83716,'',O
83717,',O
83718,Szabadkán,B-LOC
83719,",",O
83720,egy,O
83721,Szabadság-téri,O
83722,ház,O
83723,szoborfülkéjében,O
83724,",",O
83725,',O
83726,'',O
83727,Chris,B-PER
83728,Evert,I-PER
83729,'',O
83730,',O
83731,',O
83732,'',O
83733,Katowice,B-ORG
83734,Open,I-ORG
83735,'',O
83736,',O
83737,",",O
83738,Katowice,B-LOC
83739,ÁTIRÁNYÍTÁS,O
83740,Habsburg–Lotaringiai,B-PER
83741,Margit,I-PER
83742,Zsófia,I-PER
83743,főhercegnő,I-PER
83744,ÁTIRÁNYÍTÁS,O
83745,I.,B-PER
83746,István,I-PER
83747,magyar,I-PER
83748,király,I-PER
83749,',O
83750,'',O
83751,Adrián,B-PER
83752,Martín,I-PER
83753,'',O
83754,',O
83755,Joey,B-PER
83756,Belladonna,I-PER
83757,–,O
83758,ének,O
83759,``,O
83760,I,B-ORG
83761,Should,I-ORG
83762,Be,I-ORG
83763,So,I-ORG
83764,Lucky,I-ORG
83765,'',O
83766,A,O
83767,kastély,O
83768,a,O
83769,Szamos,B-LOC
83770,folyó,O
83771,partján,O
83772,épült,O
83773,.,O
83774,Garai,B-PER
83775,László,I-PER
83776,(,O
83777,a,O
83778,szociális,O
83779,identitás,O
83780,elmélete,O
83781,),O
83782,A,O
83783,történet,O
83784,a,O
83785,szabadságharc,B-ORG
83786,idején,O
83787,Abrudbányán,B-LOC
83788,játszódik,O
83789,.,O
83790,ÁTIRÁNYÍTÁS,O
83791,Nimród,B-PER
83792,(,I-PER
83793,király,I-PER
83794,),I-PER
83795,Pályáját,O
83796,Békés,B-LOC
83797,vármegyében,I-LOC
83798,",",O
83799,Gyulán,B-LOC
83800,kezdte,O
83801,",",O
83802,a,O
83803,folyammérnöki,O
83804,hivatalban,O
83805,",",O
83806,ahonnan,O
83807,Szegedre,B-LOC
83808,került,O
83809,.,O
83810,ÁTIRÁNYÍTÁS,O
83811,La,B-LOC
83812,Flamengrie,I-LOC
83813,(,I-LOC
83814,Nord,I-LOC
83815,),I-LOC
83816,ÁTIRÁNYÍTÁS,O
83817,John,B-PER
83818,Maxwell,I-PER
83819,Coetzee,I-PER
83820,),O
83821,",",O
83822,Göteborg,B-LOC
83823,",",O
83824,Svédország,B-LOC
83825,15-,O
83826,Eliseo,B-PER
83827,Salazar,I-PER
83828,'',O
83829,'Bányatelepi,O
83830,kápolna,O
83831,'',O
83832,',O
83833,(,O
83834,Szent,B-PER
83835,Borbála,I-PER
83836,plébániatemplom,O
83837,",",O
83838,Fő,O
83839,út,O
83840,),O
83841,',O
83842,'',O
83843,Richard,B-PER
83844,Gasquet,I-PER
83845,'',O
83846,',O
83847,ÁTIRÁNYÍTÁS,O
83848,Puppet,B-ORG
83849,on,I-ORG
83850,a,I-ORG
83851,String,I-ORG
83852,Nagyrészt,O
83853,azokat,O
83854,a,O
83855,műsorokat,O
83856,sugározza,O
83857,",",O
83858,mint,O
83859,a,O
83860,magyar,B-LOC
83861,Cartoon,I-LOC
83862,Network,I-LOC
83863,.,O
83864,Indonézia,B-LOC
83865,Új-Guinea,B-LOC
83866,szigetéhez,O
83867,tartozó,O
83868,területének,O
83869,nyugati,O
83870,részén,O
83871,él,O
83872,.,O
83873,Elődje,O
83874,Marthinus,B-PER
83875,Wessel,I-PER
83876,Pretorius,I-PER
83877,",",O
83878,utódja,O
83879,Thomas,B-PER
83880,François,I-PER
83881,Burgers,I-PER
83882,elnök,O
83883,volt,O
83884,.,O
83885,12,O
83886,km-re,O
83887,fekszik,O
83888,Knoxville-től,B-LOC
83889,.,O
83890,Cannibal,B-ORG
83891,Corpse,I-ORG
83892,-,O
83893,Decency,O
83894,Defied,O
83895,Chuck,B-PER
83896,Billy,I-PER
83897,–,O
83898,ének,O
83899,Földrajzilag,O
83900,Bácskában,B-LOC
83901,",",O
83902,a,O
83903,Tisza,B-LOC
83904,jobb,O
83905,partján,O
83906,fekszik,O
83907,.,O
83908,Csillagok,B-ORG
83909,háborúja,I-ORG
83910,:,I-ORG
83911,Klónok,I-ORG
83912,háborúja,I-ORG
83913,'',O
83914,Osvaldo,B-PER
83915,de,I-PER
83916,León,I-PER
83917,(,O
83918,*1984,O
83919,),O
83920,színész,O
83921,',O
83922,'',O
83923,Lapbogárszerűek,B-LOC
83924,'',O
83925,',O
83926,'',O
83927,(,O
83928,Cucujoidea,O
83929,),O
83930,'',O
83931,',O
83932,'',O
83933,Denny,B-PER
83934,Hulme,I-PER
83935,'',O
83936,',O
83937,Ludovico,B-PER
83938,Maria,I-PER
83939,Sforza,I-PER
83940,vagy,I-PER
83941,„il,I-PER
83942,Moro”,I-PER
83943,Zárától,B-LOC
83944,légvonalban13,O
83945,km-re,O
83946,",",O
83947,közúton,O
83948,16,O
83949,km-re,O
83950,délkeletre,O
83951,",",O
83952,községközpontjától,O
83953,4,O
83954,km-re,O
83955,keletre,O
83956,",",O
83957,Dalmácia,B-LOC
83958,északi,O
83959,részén,O
83960,található,O
83961,.,O
83962,',O
83963,'',O
83964,(,O
83965,y,O
83966,),O
83967,',O
83968,'',O
83969,Dallas,B-ORG
83970,Mavericks,I-ORG
83971,',O
83972,'',O
83973,Jorge,B-PER
83974,Lorenzo,I-PER
83975,'',O
83976,',O
83977,',O
83978,'',O
83979,Alan,B-PER
83980,Moore,I-PER
83981,'',O
83982,',O
83983,Bár,O
83984,a,O
83985,2006-os,B-ORG
83986,vb-re,I-ORG
83987,elutazott,O
83988,",",O
83989,ott,O
83990,rögtön,O
83991,az,O
83992,első,O
83993,csoportmérkőzésen,O
83994,",",O
83995,Svédország,B-ORG
83996,ellen,O
83997,súlyos,O
83998,térdsérülést,O
83999,szenvedett,O
84000,",",O
84001,ezután,O
84002,pedig,O
84003,közel,O
84004,egy,O
84005,évig,O
84006,harcképtelen,O
84007,volt,O
84008,.,O
84009,',O
84010,'',O
84011,Jody,B-PER
84012,Scheckter,I-PER
84013,'',O
84014,',O
84015,Rihanna,B-PER
84016,),O
84017,—,O
84018,Love,B-ORG
84019,the,I-ORG
84020,Way,I-ORG
84021,You,I-ORG
84022,Lie,I-ORG
84023,'',O
84024,',O
84025,'',O
84026,David,B-PER
84027,Marrero,I-PER
84028,/,O
84029,Fernando,B-PER
84030,Verdasco,I-PER
84031,'',O
84032,',O
84033,',O
84034,'',O
84035,',O
84036,'',O
84037,Dembo,B-PER
84038,Jelena,I-PER
84039,**A,O
84040,kommunista,B-ORG
84041,párt,I-ORG
84042,főtitkára,O
84043,–,O
84044,Enver,B-PER
84045,Hoxha,I-PER
84046,(,O
84047,1944–1985,O
84048,),O
84049,A,O
84050,szegedi,B-ORG
84051,Fogadalmi,I-ORG
84052,templom,I-ORG
84053,kupolája,O
84054,belül,O
84055,"33,4",O
84056,",",O
84057,kívül,O
84058,"53,6",O
84059,méter,O
84060,magas,O
84061,.,O
84062,Julien,B-PER
84063,Benneteau,I-PER
84064,'',O
84065,(,O
84066,Negyedik,O
84067,kör,O
84068,),O
84069,ÁTIRÁNYÍTÁS,O
84070,FK,B-ORG
84071,Makedonija,I-ORG
84072,Gjorcse,I-ORG
84073,Petrov,I-ORG
84074,Lodnó,B-LOC
84075,(,O
84076,''Lodno,O
84077,'',O
84078,),O
84079,A,O
84080,filmsorozatban,O
84081,a,O
84082,főszerepet,O
84083,Vjacseszlav,B-PER
84084,Tyihonov,I-PER
84085,(,O
84086,1928–2009,O
84087,),O
84088,alakította,O
84089,.,O
84090,ÁTIRÁNYÍTÁS,O
84091,Pambasz,B-PER
84092,hettita,I-PER
84093,király,I-PER
84094,Eközben,O
84095,hol,O
84096,Bizánc,B-LOC
84097,",",O
84098,hol,O
84099,a,O
84100,magyar,B-LOC
84101,királyok,I-LOC
84102,",",O
84103,vagy,O
84104,a,O
84105,Raguzai,B-LOC
84106,Köztársaság,I-LOC
84107,vagy,O
84108,éppen,O
84109,Velence,B-LOC
84110,kezén,O
84111,volt,O
84112,.,O
84113,',O
84114,'',O
84115,Kanada,B-LOC
84116,'',O
84117,',O
84118,Északon,O
84119,Irbid,B-LOC
84120,",",O
84121,keleten,O
84122,Mafrak,B-LOC
84123,",",O
84124,délkeleten,O
84125,Zarká,B-LOC
84126,",",O
84127,délnyugaton,O
84128,Balká,B-LOC
84129,",",O
84130,nyugaton,O
84131,pedig,O
84132,Adzslún,B-LOC
84133,kormányzóság,I-LOC
84134,határolja,O
84135,.,O
84136,Tagja,O
84137,volt,O
84138,az,O
84139,1968-as,B-ORG
84140,Európa-bajnok,I-ORG
84141,csapatnak,O
84142,",",O
84143,de,O
84144,pályára,O
84145,nem,O
84146,lépett,O
84147,.,O
84148,Bundesliga,B-LOC
84149,",",I-LOC
84150,24.,I-LOC
84151,forduló,I-LOC
84152,'',O
84153,',O
84154,'',O
84155,Honda,B-ORG
84156,'',O
84157,',O
84158,Az,O
84159,Oroszlánrendet,O
84160,a,O
84161,Belga,B-ORG
84162,Kongó,I-ORG
84163,gyarmaton,O
84164,végzett,O
84165,kimagasló,O
84166,szolgálatokért,O
84167,adományozták,O
84168,",",O
84169,ezért,O
84170,igen,O
84171,kevés,O
84172,személy,O
84173,kapta,O
84174,meg,O
84175,.,O
84176,Dobra,B-LOC
84177,várának,O
84178,uradalmához,O
84179,tartozott,O
84180,.,O
84181,ÁTIRÁNYÍTÁS,O
84182,Bánkút,B-ORG
84183,(,I-ORG
84184,Nagyvisnyó,I-ORG
84185,),I-ORG
84186,===,O
84187,World,B-ORG
84188,Soccer,I-ORG
84189,Magazine-díj,I-ORG
84190,===,O
84191,'',O
84192,Rauenberg,B-LOC
84193,'',O
84194,',O
84195,**,O
84196,Leonardo,B-PER
84197,da,I-PER
84198,Vinci,I-PER
84199,és,O
84200,Sandro,B-PER
84201,Botticelli,I-PER
84202,Andrea,B-PER
84203,del,I-PER
84204,Verrocchio,I-PER
84205,mester,O
84206,tanítványai,O
84207,lesznek,O
84208,.,O
84209,Clayton,B-PER
84210,Anderson,I-PER
84211,(,O
84212,2,O
84213,),O
84214,-,O
84215,Küldetésfelelős,O
84216,',O
84217,'',O
84218,Kojama,B-PER
84219,Tomojosi,I-PER
84220,'',O
84221,',O
84222,Szabályozása,O
84223,során,O
84224,Besenyszögnél,B-LOC
84225,egy,O
84226,patkó-kanyar,O
84227,lefűzése,O
84228,során,O
84229,keletkezett,O
84230,az,O
84231,5,O
84232,km,O
84233,hosszú,O
84234,Holt-Zagyva,O
84235,.,O
84236,Ugyancsak,O
84237,világhírű,O
84238,a,O
84239,Luzsnyiki,B-ORG
84240,Stadion,I-ORG
84241,és,O
84242,az,O
84243,Osztankinói,B-ORG
84244,tévétorony,I-ORG
84245,.,O
84246,Lomnička,B-LOC
84247,(,O
84248,falu,O
84249,",",O
84250,Brno-vidék,O
84251,),O
84252,Who,B-ORG
84253,Do,I-ORG
84254,We,I-ORG
84255,Think,I-ORG
84256,We,I-ORG
84257,Are,I-ORG
84258,Cornelis,B-PER
84259,Johannes,I-PER
84260,van,I-PER
84261,Houten,I-PER
84262,",",O
84263,Ingrid,B-PER
84264,van,I-PER
84265,Houten-Groeneveld,I-PER
84266,",",O
84267,Tom,B-PER
84268,Gehrels,I-PER
84269,Az,O
84270,épületet,O
84271,Fellner,B-PER
84272,Jakab,I-PER
84273,tervei,O
84274,alapján,O
84275,1774–1776,O
84276,között,O
84277,húzták,O
84278,fel,O
84279,.,O
84280,ÁTIRÁNYÍTÁS,O
84281,FC,B-ORG
84282,Paços,I-ORG
84283,de,I-ORG
84284,Ferreira,I-ORG
84285,Németországban,B-LOC
84286,és,O
84287,Oroszországban,B-LOC
84288,),O
84289,különösen,O
84290,nagyra,O
84291,értékelték,O
84292,.,O
84293,Ezt,O
84294,Sztálin,B-PER
84295,is,O
84296,jól,O
84297,tudja,O
84298,",",O
84299,és,O
84300,mindenkit,O
84301,",",O
84302,aki,O
84303,elég,O
84304,erős,O
84305,ahhoz,O
84306,",",O
84307,hogy,O
84308,puskát,O
84309,elbírjon,O
84310,",",O
84311,a,O
84312,város,O
84313,védelmére,O
84314,parancsol,O
84315,.,O
84316,Ayrton,B-PER
84317,Senna,I-PER
84318,első,O
84319,helyével,O
84320,",",O
84321,az,O
84322,eredeti,O
84323,távolságokkal,O
84324,folytatódott,O
84325,a,O
84326,verseny,O
84327,.,O
84328,Rjanggang,B-LOC
84329,(,O
84330,Ryanggang-do,O
84331,;,O
84332,량강도,O
84333,),O
84334,Spanyolországban,B-LOC
84335,volt,O
84336,az,O
84337,1964-es,B-ORG
84338,labdarúgó-Európa-bajnokság,I-ORG
84339,.,O
84340,ÁTIRÁNYÍTÁS,O
84341,Juan,B-PER
84342,Ramón,I-PER
84343,Cabrero,I-PER
84344,Obrer,I-PER
84345,Utána,O
84346,Szentkirályszabadja,B-LOC
84347,állomáshoz,O
84348,érünk,O
84349,",",O
84350,ahol,O
84351,keresztezésre,O
84352,is,O
84353,volt,O
84354,lehetőség,O
84355,.,O
84356,New,B-LOC
84357,York,I-LOC
84358,",",O
84359,Amerikai,B-LOC
84360,Egyesült,I-LOC
84361,Államok,I-LOC
84362,Mérnökként,O
84363,az,O
84364,Általános,O
84365,Mérnöki,O
84366,Tervező,O
84367,Irodában,O
84368,(,O
84369,KBOM,O
84370,),O
84371,és,O
84372,Bajkonurban,B-LOC
84373,az,O
84374,RKKE,O
84375,vállalatoknál,O
84376,dolgozott,O
84377,.,O
84378,Az,O
84379,UNESCO,B-ORG
84380,Világörökségi,B-ORG
84381,listáján,O
84382,szerepel,O
84383,.,O
84384,ÁTIRÁNYÍTÁS,O
84385,1981-es,B-ORG
84386,indianapolisi,I-ORG
84387,500,I-ORG
84388,AS,B-ORG
84389,Saint-Étienne,I-ORG
84390,(,O
84391,"16,983",O
84392,),O
84393,A,O
84394,háziméhnek,O
84395,ezt,O
84396,a,O
84397,viselkedését,O
84398,már,O
84399,Arisztotelész,B-PER
84400,is,O
84401,leírta,O
84402,",",O
84403,és,O
84404,Charles,B-PER
